id,description,neighbourhood,latitude,longitude,room_type,accommodates,number_of_reviews,review_scores_rating,host_is_superhost,availability_30,availability_365,amenity_count,description_clean,desc_word_count,log_price,bedrooms_per_guest,bathrooms_per_guest,beds_per_guest,log_price_norm,geo_cluster
1305169029217596339,"This celebrated resort blends a storied past with a stylish present. A famed fixture in San Francisco for more than 70 years, classic flair abounds in the renovated and updated space. An enviable location puts the best of the city within easy reach. It’s your ideal address by the bay.",Downtown/Civic Center,37.78931,-122.41418,Entire home/apt,6,0,0.0,t,30,68,10,this celebrated resort blends a storied past with a stylish present a famed fixture in san francisco for more than 70 years classic flair abounds in the renovated and updated space an enviable location puts the best of the city within easy reach its your ideal address by the bay,50,5.58724865840025,0.3333333333333333,0.3333333333333333,0.5,0.4791554315508325,4
1305307537251272789,"Located in Central San Francisco, Orange Village Hostel is just a 5 minute walk from ""Union Square"". With 7 floors, the hostel is fully equipped with a shared kitchen, laundry room, lounge area, and free Wi-Fi accessible throughout the entire building. Stay in the center of the action in this one-of-a-kind, home away from home! Easily access local hot spots from this hip place. Enjoy easy access to popular shops and restaurants from this charming place to stay.",Downtown/Civic Center,37.786873345353,-122.41256032992295,Shared room,4,45,4.71,f,30,242,33,located in central san francisco orange village hostel is just a 5 minute walk from union square with 7 floors the hostel is fully equipped with a shared kitchen laundry room lounge area and free wifi accessible throughout the entire building stay in the center of the action in this oneofakind home away from home easily access local hot spots from this hip place enjoy easy access to popular shops and restaurants from this charming place to stay,78,3.5263605246161616,0.25,0.25,1.0,0.034332581946909406,4
1305593878261577028,"View the iconic  Golden Gate Bridge and San Francisco Bay from your living room!   Nestled at the top of exclusive Russian Hill & Nob Hill this stunning 3-bedroom home is just steps from the cable car, world-class dining, shopping, and landmarks like Chinatown.    This gated house combines luxury & charm with a gourmet kitchen, newly remodeled bathrooms with bidets,  and elegant interiors. An ideal base for exploring the city's best, this is more than a stay—it’s an unforgettable experience.",Nob Hill,37.7966,-122.41541,Entire home/apt,6,18,5.0,f,9,316,53,view the iconic  golden gate bridge and san francisco bay from your living room   nestled at the top of exclusive russian hill  nob hill this stunning 3bedroom home is just steps from the cable car worldclass dining shopping and landmarks like chinatown    this gated house combines luxury  charm with a gourmet kitchen newly remodeled bathrooms with bidets  and elegant interiors an ideal base for exploring the citys best this is more than a stayits an unforgettable experience,77,6.576469569048224,0.5,0.25,0.0,0.6926692352109394,18
1305809020268008522,"This celebrated resort blends a storied past with a stylish present. A famed fixture in San Francisco for more than 70 years, classic flair abounds in the renovated and updated space. An enviable location puts the best of the city within easy reach. It’s your ideal address by the bay.",Downtown/Civic Center,37.789280470764446,-122.4119989864174,Entire home/apt,6,0,0.0,t,30,68,10,this celebrated resort blends a storied past with a stylish present a famed fixture in san francisco for more than 70 years classic flair abounds in the renovated and updated space an enviable location puts the best of the city within easy reach its your ideal address by the bay,50,5.793013608384144,0.3333333333333333,0.3333333333333333,0.5,0.5235678137175367,4
1305857909520259566,"This elegant resort is a quiet haven in San Francisco’s Union Square neighborhood. After spending your days touring the picturesque hills, parks, and waterfront by foot or famous cable car, step into a therapeutic hot tub or sauna before settling on the rooftop deck, cocktail in hand, to admire the city lights.",Downtown/Civic Center,37.78687593056161,-122.4107544192485,Entire home/apt,4,0,0.0,f,30,86,11,this elegant resort is a quiet haven in san franciscos union square neighborhood after spending your days touring the picturesque hills parks and waterfront by foot or famous cable car step into a therapeutic hot tub or sauna before settling on the rooftop deck cocktail in hand to admire the city lights,52,5.1298987149230735,0.0,0.25,0.5,0.38044085224459623,4
1306210629055722885,"Private bedroom with new renovations and furniture, offering shared access to bathrooms and a fully equipped kitchen. This is a budget-friendly choice in a highly convenient location. 6 minutes walk in distance to bus station.  Parking can be difficult nearby, but you may find easier options a few blocks away. <br />With Very Fast Wifi at 500mbps. <br />Perfect for travelers who value convenience and comfort.<br />STR-0007359-Exp5/7/27",Crocker Amazon,37.7134904,-122.441104,Private room,1,7,4.29,f,30,231,29,private bedroom with new renovations and furniture offering shared access to bathrooms and a fully equipped kitchen this is a budgetfriendly choice in a highly convenient location 6 minutes walk in distance to bus station  parking can be difficult nearby but you may find easier options a few blocks away  with very fast wifi at 500mbps  perfect for travelers who value convenience and comfort str0007359exp5727,65,3.9512437185814275,1.0,2.0,1.0,0.12603952614742692,12
1306884922551471648,"Private bedroom with new renovations and furniture, offering shared access to bathrooms and a fully equipped kitchen. This is a budget-friendly choice in a highly convenient location. 6 minutes walk in distance to bus station.  Parking can be difficult nearby, but you may find easier options a few blocks away. <br />With Very Fast Wifi at 500mbps. <br /><br />Perfect for travelers who value convenience and comfort.<br />STR-0007359-Exp5/7/27",Crocker Amazon,37.7134904,-122.441104,Private room,1,12,4.75,f,29,230,31,private bedroom with new renovations and furniture offering shared access to bathrooms and a fully equipped kitchen this is a budgetfriendly choice in a highly convenient location 6 minutes walk in distance to bus station  parking can be difficult nearby but you may find easier options a few blocks away  with very fast wifi at 500mbps   perfect for travelers who value convenience and comfort str0007359exp5727,65,3.912023005428146,1.0,2.0,1.0,0.11757411305569014,12
1307431766461787381,"Stunning Japandi-style 1BR apartment with breathtaking views through floor-to-ceiling windows. Luxurious finishes include marble countertops & modern appliances. Access the 24th-floor rooftop, co-working spaces on 5th floor, gym, and fire pit terrace on 6th. Steps to Oracle Park, Chase Center & waterfront parks. Perfect Mission Rock location near Muni T & shopping.<br /><br />Early check-in and late-check offered upon request, plus special touches to record memories.",South of Market,37.77523406377216,-122.38830115646124,Entire home/apt,3,19,4.95,f,0,36,60,stunning japandistyle 1br apartment with breathtaking views through floortoceiling windows luxurious finishes include marble countertops  modern appliances access the 24thfloor rooftop coworking spaces on 5th floor gym and fire pit terrace on 6th steps to oracle park chase center  waterfront parks perfect mission rock location near muni t  shopping  early checkin and latecheck offered upon request plus special touches to record memories,62,6.805722553416985,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7421512833218534,1
1309064966118910048,This is not a shared room. It is a private room in a 3-bedroom and 1-bathroom house located in a residential neighborhood. The room is small but fits up to 4 people where everyone has a bed. There is one full size bed (good for 2 people) and one single bed (good for 1 person) in the room. An extra folding bed (good for 1 person) can be set in the room upon requested.  Bathroom is shared. This room is perfect for budget travelers who are looking for an affordable stay in San Francisco.,Bayview,37.73069,-122.38767,Private room,4,8,3.88,f,16,347,40,this is not a shared room it is a private room in a 3bedroom and 1bathroom house located in a residential neighborhood the room is small but fits up to 4 people where everyone has a bed there is one full size bed good for 2 people and one single bed good for 1 person in the room an extra folding bed good for 1 person can be set in the room upon requested  bathroom is shared this room is perfect for budget travelers who are looking for an affordable stay in san francisco,94,4.07753744390572,0.25,0.25,0.75,0.15329881007697008,14
1309177104836941071,"Keep it simple at this peaceful and centrally-located home. Only a few blocks from the center of the Castro and all it has to offer. This is a large one bedroom en suite with a clawfoot tub/shower and a delightful front porch with a table and chairs. The queen size bed is adjustable with a remote. The room includes a couch and two comfortable chairs, a work desk, a Keurig, a Brita, small fridge, a water pitcher, and a TV w/ Apple TV. The host is available to show you around the hood",Castro/Upper Market,37.75748,-122.43753,Private room,2,16,5.0,t,13,323,22,keep it simple at this peaceful and centrallylocated home only a few blocks from the center of the castro and all it has to offer this is a large one bedroom en suite with a clawfoot tubshower and a delightful front porch with a table and chairs the queen size bed is adjustable with a remote the room includes a couch and two comfortable chairs a work desk a keurig a brita small fridge a water pitcher and a tv w apple tv the host is available to show you around the hood,93,4.969813299576001,0.5,0.5,0.5,0.3458879575642036,21
